"Notes"	"Cause of death"	"Cause of death Code"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Unspecified threat to breathing"	"W84"	"Wisconsin"	"55"	"2020 "	"2020"	14	5832655	Unreliable
	"Exposure to electric transmission lines"	"W85"	"Texas"	"48"	"2020 "	"2020"	13	29360759	Unreliable
	"Exposure to unspecified electric current"	"W87"	"California"	"06"	"2020 "	"2020"	11	39368078	Unreliable
	"Exposure to unspecified electric current"	"W87"	"Florida"	"12"	"2020 "	"2020"	13	21733312	Unreliable
	"Exposure to unspecified electric current"	"W87"	"Texas"	"48"	"2020 "	"2020"	23	29360759	0.1
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Alabama"	"01"	"2020 "	"2020"	81	4921532	1.6
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Alaska"	"02"	"2020 "	"2020"	15	731158	Unreliable
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Arizona"	"04"	"2020 "	"2020"	36	7421401	0.5
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Arkansas"	"05"	"2020 "	"2020"	34	3030522	1.1
	"Exposure to uncontrolled fire in building or structure"	"X00"	"California"	"06"	"2020 "	"2020"	148	39368078	0.4
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Colorado"	"08"	"2020 "	"2020"	21	5807719	0.4
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Connecticut"	"09"	"2020 "	"2020"	16	3557006	Unreliable
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Florida"	"12"	"2020 "	"2020"	90	21733312	0.4
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Georgia"	"13"	"2020 "	"2020"	98	10710017	0.9
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Idaho"	"16"	"2020 "	"2020"	11	1826913	Unreliable
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Illinois"	"17"	"2020 "	"2020"	99	12587530	0.8
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Indiana"	"18"	"2020 "	"2020"	69	6754953	1.0
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Iowa"	"19"	"2020 "	"2020"	26	3163561	0.8
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Kansas"	"20"	"2020 "	"2020"	17	2913805	Unreliable
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Kentucky"	"21"	"2020 "	"2020"	66	4477251	1.5
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Louisiana"	"22"	"2020 "	"2020"	61	4645318	1.3
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Maryland"	"24"	"2020 "	"2020"	25	6055802	0.4
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Massachusetts"	"25"	"2020 "	"2020"	28	6893574	0.4
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Michigan"	"26"	"2020 "	"2020"	95	9966555	1.0
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Minnesota"	"27"	"2020 "	"2020"	33	5657342	0.6
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Mississippi"	"28"	"2020 "	"2020"	67	2966786	2.3
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Missouri"	"29"	"2020 "	"2020"	79	6151548	1.3
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Nebraska"	"31"	"2020 "	"2020"	17	1937552	Unreliable
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Nevada"	"32"	"2020 "	"2020"	15	3138259	Unreliable
	"Exposure to uncontrolled fire in building or structure"	"X00"	"New Jersey"	"34"	"2020 "	"2020"	37	8882371	0.4
	"Exposure to uncontrolled fire in building or structure"	"X00"	"New Mexico"	"35"	"2020 "	"2020"	22	2106319	1.0
	"Exposure to uncontrolled fire in building or structure"	"X00"	"New York"	"36"	"2020 "	"2020"	121	19336776	0.6
	"Exposure to uncontrolled fire in building or structure"	"X00"	"North Carolina"	"37"	"2020 "	"2020"	80	10600823	0.8
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Ohio"	"39"	"2020 "	"2020"	88	11693217	0.8
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Oklahoma"	"40"	"2020 "	"2020"	50	3980783	1.3
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Oregon"	"41"	"2020 "	"2020"	27	4241507	0.6
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Pennsylvania"	"42"	"2020 "	"2020"	117	12783254	0.9
	"Exposure to uncontrolled fire in building or structure"	"X00"	"South Carolina"	"45"	"2020 "	"2020"	64	5218040	1.2
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Tennessee"	"47"	"2020 "	"2020"	89	6886834	1.3
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Texas"	"48"	"2020 "	"2020"	132	29360759	0.4
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Virginia"	"51"	"2020 "	"2020"	64	8590563	0.7
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Washington"	"53"	"2020 "	"2020"	57	7693612	0.7
	"Exposure to uncontrolled fire in building or structure"	"X00"	"West Virginia"	"54"	"2020 "	"2020"	22	1784787	1.2
	"Exposure to uncontrolled fire in building or structure"	"X00"	"Wisconsin"	"55"	"2020 "	"2020"	53	5832655	0.9
	"Exposure to uncontrolled fire, not in building or structure"	"X01"	"California"	"06"	"2020 "	"2020"	36	39368078	0.1
	"Exposure to unspecified smoke, fire and flames"	"X09"	"Alabama"	"01"	"2020 "	"2020"	18	4921532	Unreliable
	"Exposure to unspecified smoke, fire and flames"	"X09"	"Florida"	"12"	"2020 "	"2020"	12	21733312	Unreliable
	"Exposure to unspecified smoke, fire and flames"	"X09"	"Texas"	"48"	"2020 "	"2020"	23	29360759	0.1
	"Contact with hornets, wasps and bees"	"X23"	"Texas"	"48"	"2020 "	"2020"	17	29360759	Unreliable
	"Exposure to excessive natural heat"	"X30"	"Alabama"	"01"	"2020 "	"2020"	14	4921532	Unreliable
	"Exposure to excessive natural heat"	"X30"	"Arizona"	"04"	"2020 "	"2020"	210	7421401	2.8
	"Exposure to excessive natural heat"	"X30"	"California"	"06"	"2020 "	"2020"	78	39368078	0.2
	"Exposure to excessive natural heat"	"X30"	"Florida"	"12"	"2020 "	"2020"	26	21733312	0.1
	"Exposure to excessive natural heat"	"X30"	"Georgia"	"13"	"2020 "	"2020"	16	10710017	Unreliable
	"Exposure to excessive natural heat"	"X30"	"Louisiana"	"22"	"2020 "	"2020"	13	4645318	Unreliable
	"Exposure to excessive natural heat"	"X30"	"Maryland"	"24"	"2020 "	"2020"	11	6055802	Unreliable
	"Exposure to excessive natural heat"	"X30"	"Nevada"	"32"	"2020 "	"2020"	47	3138259	1.5
	"Exposure to excessive natural heat"	"X30"	"North Carolina"	"37"	"2020 "	"2020"	12	10600823	Unreliable
	"Exposure to excessive natural heat"	"X30"	"Pennsylvania"	"42"	"2020 "	"2020"	11	12783254	Unreliable
	"Exposure to excessive natural heat"	"X30"	"South Carolina"	"45"	"2020 "	"2020"	12	5218040	Unreliable
	"Exposure to excessive natural heat"	"X30"	"Tennessee"	"47"	"2020 "	"2020"	10	6886834	Unreliable
	"Exposure to excessive natural heat"	"X30"	"Texas"	"48"	"2020 "	"2020"	54	29360759	0.2
	"Exposure to excessive natural cold"	"X31"	"Alabama"	"01"	"2020 "	"2020"	10	4921532	Unreliable
	"Exposure to excessive natural cold"	"X31"	"Alaska"	"02"	"2020 "	"2020"	22	731158	3.0
	"Exposure to excessive natural cold"	"X31"	"Arizona"	"04"	"2020 "	"2020"	27	7421401	0.4
	"Exposure to excessive natural cold"	"X31"	"California"	"06"	"2020 "	"2020"	43	39368078	0.1
	"Exposure to excessive natural cold"	"X31"	"Colorado"	"08"	"2020 "	"2020"	35	5807719	0.6
	"Exposure to excessive natural cold"	"X31"	"Georgia"	"13"	"2020 "	"2020"	28	10710017	0.3
	"Exposure to excessive natural cold"	"X31"	"Illinois"	"17"	"2020 "	"2020"	46	12587530	0.4
	"Exposure to excessive natural cold"	"X31"	"Indiana"	"18"	"2020 "	"2020"	18	6754953	Unreliable
	"Exposure to excessive natural cold"	"X31"	"Iowa"	"19"	"2020 "	"2020"	14	3163561	Unreliable
	"Exposure to excessive natural cold"	"X31"	"Kentucky"	"21"	"2020 "	"2020"	21	4477251	0.5
	"Exposure to excessive natural cold"	"X31"	"Maine"	"23"	"2020 "	"2020"	13	1350141	Unreliable
	"Exposure to excessive natural cold"	"X31"	"Maryland"	"24"	"2020 "	"2020"	17	6055802	Unreliable
	"Exposure to excessive natural cold"	"X31"	"Massachusetts"	"25"	"2020 "	"2020"	14	6893574	Unreliable
	"Exposure to excessive natural cold"	"X31"	"Michigan"	"26"	"2020 "	"2020"	41	9966555	0.4
	"Exposure to excessive natural cold"	"X31"	"Minnesota"	"27"	"2020 "	"2020"	32	5657342	0.6
	"Exposure to excessive natural cold"	"X31"	"Missouri"	"29"	"2020 "	"2020"	21	6151548	0.3
	"Exposure to excessive natural cold"	"X31"	"Montana"	"30"	"2020 "	"2020"	16	1080577	Unreliable
	"Exposure to excessive natural cold"	"X31"	"Nebraska"	"31"	"2020 "	"2020"	10	1937552	Unreliable
	"Exposure to excessive natural cold"	"X31"	"Nevada"	"32"	"2020 "	"2020"	14	3138259	Unreliable
	"Exposure to excessive natural cold"	"X31"	"New Jersey"	"34"	"2020 "	"2020"	14	8882371	Unreliable
	"Exposure to excessive natural cold"	"X31"	"New Mexico"	"35"	"2020 "	"2020"	32	2106319	1.5
	"Exposure to excessive natural cold"	"X31"	"New York"	"36"	"2020 "	"2020"	48	19336776	0.2
	"Exposure to excessive natural cold"	"X31"	"North Carolina"	"37"	"2020 "	"2020"	19	10600823	Unreliable
	"Exposure to excessive natural cold"	"X31"	"Ohio"	"39"	"2020 "	"2020"	25	11693217	0.2
	"Exposure to excessive natural cold"	"X31"	"Oklahoma"	"40"	"2020 "	"2020"	11	3980783	Unreliable
	"Exposure to excessive natural cold"	"X31"	"Oregon"	"41"	"2020 "	"2020"	17	4241507	Unreliable
	"Exposure to excessive natural cold"	"X31"	"Pennsylvania"	"42"	"2020 "	"2020"	44	12783254	0.3
	"Exposure to excessive natural cold"	"X31"	"South Carolina"	"45"	"2020 "	"2020"	17	5218040	Unreliable
	"Exposure to excessive natural cold"	"X31"	"Tennessee"	"47"	"2020 "	"2020"	26	6886834	0.4
	"Exposure to excessive natural cold"	"X31"	"Texas"	"48"	"2020 "	"2020"	33	29360759	0.1
	"Exposure to excessive natural cold"	"X31"	"Virginia"	"51"	"2020 "	"2020"	18	8590563	Unreliable
	"Exposure to excessive natural cold"	"X31"	"Washington"	"53"	"2020 "	"2020"	43	7693612	0.6
	"Exposure to excessive natural cold"	"X31"	"Wisconsin"	"55"	"2020 "	"2020"	32	5832655	0.5
	"Exposure to excessive natural cold"	"X31"	"Wyoming"	"56"	"2020 "	"2020"	11	582328	Unreliable
	"Victim of cataclysmic storm"	"X37"	"Alabama"	"01"	"2020 "	"2020"	11	4921532	Unreliable
	"Victim of cataclysmic storm"	"X37"	"Georgia"	"13"	"2020 "	"2020"	11	10710017	Unreliable
	"Victim of cataclysmic storm"	"X37"	"Louisiana"	"22"	"2020 "	"2020"	19	4645318	Unreliable
	"Victim of cataclysmic storm"	"X37"	"Mississippi"	"28"	"2020 "	"2020"	15	2966786	Unreliable
	"Victim of cataclysmic storm"	"X37"	"Tennessee"	"47"	"2020 "	"2020"	27	6886834	0.4
	"Victim of cataclysmic storm"	"X37"	"Texas"	"48"	"2020 "	"2020"	10	29360759	Unreliable
	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	"California"	"06"	"2020 "	"2020"	33	39368078	0.1
	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	"District of Columbia"	"11"	"2020 "	"2020"	35	712816	4.9
	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	"Illinois"	"17"	"2020 "	"2020"	15	12587530	Unreliable
	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	"Missouri"	"29"	"2020 "	"2020"	18	6151548	Unreliable
	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	"New York"	"36"	"2020 "	"2020"	17	19336776	Unreliable
	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	"North Carolina"	"37"	"2020 "	"2020"	13	10600823	Unreliable
	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	"Ohio"	"39"	"2020 "	"2020"	12	11693217	Unreliable
	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	"Pennsylvania"	"42"	"2020 "	"2020"	25	12783254	0.2
	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	"Texas"	"48"	"2020 "	"2020"	36	29360759	0.1
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Alabama"	"01"	"2020 "	"2020"	131	4921532	2.7
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Alaska"	"02"	"2020 "	"2020"	23	731158	3.1
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Arizona"	"04"	"2020 "	"2020"	433	7421401	5.8
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Arkansas"	"05"	"2020 "	"2020"	110	3030522	3.6
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"California"	"06"	"2020 "	"2020"	2112	39368078	5.4
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Colorado"	"08"	"2020 "	"2020"	222	5807719	3.8
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Connecticut"	"09"	"2020 "	"2020"	21	3557006	0.6
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Florida"	"12"	"2020 "	"2020"	363	21733312	1.7
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Georgia"	"13"	"2020 "	"2020"	255	10710017	2.4
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Hawaii"	"15"	"2020 "	"2020"	165	1407006	11.7
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Idaho"	"16"	"2020 "	"2020"	58	1826913	3.2
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Illinois"	"17"	"2020 "	"2020"	132	12587530	1.0
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Indiana"	"18"	"2020 "	"2020"	183	6754953	2.7
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Iowa"	"19"	"2020 "	"2020"	105	3163561	3.3
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Kansas"	"20"	"2020 "	"2020"	124	2913805	4.3
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Kentucky"	"21"	"2020 "	"2020"	185	4477251	4.1
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Louisiana"	"22"	"2020 "	"2020"	113	4645318	2.4
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Maine"	"23"	"2020 "	"2020"	26	1350141	1.9
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Maryland"	"24"	"2020 "	"2020"	20	6055802	0.3
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Massachusetts"	"25"	"2020 "	"2020"	33	6893574	0.5
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Michigan"	"26"	"2020 "	"2020"	95	9966555	1.0
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Minnesota"	"27"	"2020 "	"2020"	146	5657342	2.6
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Mississippi"	"28"	"2020 "	"2020"	86	2966786	2.9
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Missouri"	"29"	"2020 "	"2020"	219	6151548	3.6
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Montana"	"30"	"2020 "	"2020"	39	1080577	3.6
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Nebraska"	"31"	"2020 "	"2020"	46	1937552	2.4
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Nevada"	"32"	"2020 "	"2020"	187	3138259	6.0
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"New Hampshire"	"33"	"2020 "	"2020"	10	1366275	Unreliable
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"New Jersey"	"34"	"2020 "	"2020"	44	8882371	0.5
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"New Mexico"	"35"	"2020 "	"2020"	126	2106319	6.0
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"New York"	"36"	"2020 "	"2020"	116	19336776	0.6
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"North Carolina"	"37"	"2020 "	"2020"	128	10600823	1.2
	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"North Dakota"	"38"	"2020 "	"2020"	20	765309	2.6
