"Notes"	"Cause of death"	"Cause of death Code"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Acute myocardial infarction, unspecified"	"I21.9"	"District of Columbia"	"11"	"2020 "	"2020"	117	712816	16.4
	"Acute myocardial infarction, unspecified"	"I21.9"	"Florida"	"12"	"2020 "	"2020"	6702	21733312	30.8
	"Acute myocardial infarction, unspecified"	"I21.9"	"Georgia"	"13"	"2020 "	"2020"	2691	10710017	25.1
	"Acute myocardial infarction, unspecified"	"I21.9"	"Hawaii"	"15"	"2020 "	"2020"	238	1407006	16.9
	"Acute myocardial infarction, unspecified"	"I21.9"	"Idaho"	"16"	"2020 "	"2020"	734	1826913	40.2
	"Acute myocardial infarction, unspecified"	"I21.9"	"Illinois"	"17"	"2020 "	"2020"	4494	12587530	35.7
	"Acute myocardial infarction, unspecified"	"I21.9"	"Indiana"	"18"	"2020 "	"2020"	2648	6754953	39.2
	"Acute myocardial infarction, unspecified"	"I21.9"	"Iowa"	"19"	"2020 "	"2020"	896	3163561	28.3
	"Acute myocardial infarction, unspecified"	"I21.9"	"Kansas"	"20"	"2020 "	"2020"	838	2913805	28.8
	"Acute myocardial infarction, unspecified"	"I21.9"	"Kentucky"	"21"	"2020 "	"2020"	2841	4477251	63.5
	"Acute myocardial infarction, unspecified"	"I21.9"	"Louisiana"	"22"	"2020 "	"2020"	1470	4645318	31.6
	"Acute myocardial infarction, unspecified"	"I21.9"	"Maine"	"23"	"2020 "	"2020"	436	1350141	32.3
	"Acute myocardial infarction, unspecified"	"I21.9"	"Maryland"	"24"	"2020 "	"2020"	1545	6055802	25.5
	"Acute myocardial infarction, unspecified"	"I21.9"	"Massachusetts"	"25"	"2020 "	"2020"	1381	6893574	20.0
	"Acute myocardial infarction, unspecified"	"I21.9"	"Michigan"	"26"	"2020 "	"2020"	3002	9966555	30.1
	"Acute myocardial infarction, unspecified"	"I21.9"	"Minnesota"	"27"	"2020 "	"2020"	818	5657342	14.5
	"Acute myocardial infarction, unspecified"	"I21.9"	"Mississippi"	"28"	"2020 "	"2020"	2471	2966786	83.3
	"Acute myocardial infarction, unspecified"	"I21.9"	"Missouri"	"29"	"2020 "	"2020"	3399	6151548	55.3
	"Acute myocardial infarction, unspecified"	"I21.9"	"Montana"	"30"	"2020 "	"2020"	205	1080577	19.0
	"Acute myocardial infarction, unspecified"	"I21.9"	"Nebraska"	"31"	"2020 "	"2020"	489	1937552	25.2
	"Acute myocardial infarction, unspecified"	"I21.9"	"Nevada"	"32"	"2020 "	"2020"	513	3138259	16.3
	"Acute myocardial infarction, unspecified"	"I21.9"	"New Hampshire"	"33"	"2020 "	"2020"	317	1366275	23.2
	"Acute myocardial infarction, unspecified"	"I21.9"	"New Jersey"	"34"	"2020 "	"2020"	2537	8882371	28.6
	"Acute myocardial infarction, unspecified"	"I21.9"	"New Mexico"	"35"	"2020 "	"2020"	576	2106319	27.3
	"Acute myocardial infarction, unspecified"	"I21.9"	"New York"	"36"	"2020 "	"2020"	5385	19336776	27.8
	"Acute myocardial infarction, unspecified"	"I21.9"	"North Carolina"	"37"	"2020 "	"2020"	2968	10600823	28.0
	"Acute myocardial infarction, unspecified"	"I21.9"	"North Dakota"	"38"	"2020 "	"2020"	201	765309	26.3
	"Acute myocardial infarction, unspecified"	"I21.9"	"Ohio"	"39"	"2020 "	"2020"	4272	11693217	36.5
	"Acute myocardial infarction, unspecified"	"I21.9"	"Oklahoma"	"40"	"2020 "	"2020"	881	3980783	22.1
	"Acute myocardial infarction, unspecified"	"I21.9"	"Oregon"	"41"	"2020 "	"2020"	847	4241507	20.0
	"Acute myocardial infarction, unspecified"	"I21.9"	"Pennsylvania"	"42"	"2020 "	"2020"	4740	12783254	37.1
	"Acute myocardial infarction, unspecified"	"I21.9"	"Rhode Island"	"44"	"2020 "	"2020"	268	1057125	25.4
	"Acute myocardial infarction, unspecified"	"I21.9"	"South Carolina"	"45"	"2020 "	"2020"	1681	5218040	32.2
	"Acute myocardial infarction, unspecified"	"I21.9"	"South Dakota"	"46"	"2020 "	"2020"	582	892717	65.2
	"Acute myocardial infarction, unspecified"	"I21.9"	"Tennessee"	"47"	"2020 "	"2020"	3477	6886834	50.5
	"Acute myocardial infarction, unspecified"	"I21.9"	"Texas"	"48"	"2020 "	"2020"	8788	29360759	29.9
	"Acute myocardial infarction, unspecified"	"I21.9"	"Utah"	"49"	"2020 "	"2020"	448	3249879	13.8
	"Acute myocardial infarction, unspecified"	"I21.9"	"Vermont"	"50"	"2020 "	"2020"	121	623347	19.4
	"Acute myocardial infarction, unspecified"	"I21.9"	"Virginia"	"51"	"2020 "	"2020"	2352	8590563	27.4
	"Acute myocardial infarction, unspecified"	"I21.9"	"Washington"	"53"	"2020 "	"2020"	1678	7693612	21.8
	"Acute myocardial infarction, unspecified"	"I21.9"	"West Virginia"	"54"	"2020 "	"2020"	620	1784787	34.7
	"Acute myocardial infarction, unspecified"	"I21.9"	"Wisconsin"	"55"	"2020 "	"2020"	1859	5832655	31.9
	"Acute myocardial infarction, unspecified"	"I21.9"	"Wyoming"	"56"	"2020 "	"2020"	236	582328	40.5
	"Other forms of acute ischaemic heart disease"	"I24.8"	"Colorado"	"08"	"2020 "	"2020"	11	5807719	Unreliable
	"Other forms of acute ischaemic heart disease"	"I24.8"	"Florida"	"12"	"2020 "	"2020"	20	21733312	0.1
	"Other forms of acute ischaemic heart disease"	"I24.8"	"Georgia"	"13"	"2020 "	"2020"	229	10710017	2.1
	"Other forms of acute ischaemic heart disease"	"I24.8"	"Illinois"	"17"	"2020 "	"2020"	47	12587530	0.4
	"Other forms of acute ischaemic heart disease"	"I24.8"	"Indiana"	"18"	"2020 "	"2020"	48	6754953	0.7
	"Other forms of acute ischaemic heart disease"	"I24.8"	"Kentucky"	"21"	"2020 "	"2020"	19	4477251	Unreliable
	"Other forms of acute ischaemic heart disease"	"I24.8"	"Louisiana"	"22"	"2020 "	"2020"	23	4645318	0.5
	"Other forms of acute ischaemic heart disease"	"I24.8"	"Maryland"	"24"	"2020 "	"2020"	12	6055802	Unreliable
	"Other forms of acute ischaemic heart disease"	"I24.8"	"New Jersey"	"34"	"2020 "	"2020"	142	8882371	1.6
	"Other forms of acute ischaemic heart disease"	"I24.8"	"New York"	"36"	"2020 "	"2020"	49	19336776	0.3
	"Other forms of acute ischaemic heart disease"	"I24.8"	"North Carolina"	"37"	"2020 "	"2020"	35	10600823	0.3
	"Other forms of acute ischaemic heart disease"	"I24.8"	"Ohio"	"39"	"2020 "	"2020"	71	11693217	0.6
	"Other forms of acute ischaemic heart disease"	"I24.8"	"Oklahoma"	"40"	"2020 "	"2020"	73	3980783	1.8
	"Other forms of acute ischaemic heart disease"	"I24.8"	"Pennsylvania"	"42"	"2020 "	"2020"	115	12783254	0.9
	"Other forms of acute ischaemic heart disease"	"I24.8"	"South Carolina"	"45"	"2020 "	"2020"	137	5218040	2.6
	"Other forms of acute ischaemic heart disease"	"I24.8"	"Texas"	"48"	"2020 "	"2020"	61	29360759	0.2
	"Other forms of acute ischaemic heart disease"	"I24.8"	"Virginia"	"51"	"2020 "	"2020"	465	8590563	5.4
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Alabama"	"01"	"2020 "	"2020"	23	4921532	0.5
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Arizona"	"04"	"2020 "	"2020"	93	7421401	1.3
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Arkansas"	"05"	"2020 "	"2020"	16	3030522	Unreliable
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"California"	"06"	"2020 "	"2020"	189	39368078	0.5
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Colorado"	"08"	"2020 "	"2020"	33	5807719	0.6
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Connecticut"	"09"	"2020 "	"2020"	36	3557006	1.0
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Florida"	"12"	"2020 "	"2020"	157	21733312	0.7
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Georgia"	"13"	"2020 "	"2020"	77	10710017	0.7
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Idaho"	"16"	"2020 "	"2020"	31	1826913	1.7
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Illinois"	"17"	"2020 "	"2020"	106	12587530	0.8
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Indiana"	"18"	"2020 "	"2020"	60	6754953	0.9
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Iowa"	"19"	"2020 "	"2020"	22	3163561	0.7
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Kansas"	"20"	"2020 "	"2020"	46	2913805	1.6
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Kentucky"	"21"	"2020 "	"2020"	28	4477251	0.6
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Louisiana"	"22"	"2020 "	"2020"	95	4645318	2.0
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Maine"	"23"	"2020 "	"2020"	27	1350141	2.0
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Maryland"	"24"	"2020 "	"2020"	47	6055802	0.8
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Massachusetts"	"25"	"2020 "	"2020"	70	6893574	1.0
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Michigan"	"26"	"2020 "	"2020"	87	9966555	0.9
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Minnesota"	"27"	"2020 "	"2020"	31	5657342	0.5
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Mississippi"	"28"	"2020 "	"2020"	12	2966786	Unreliable
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Missouri"	"29"	"2020 "	"2020"	54	6151548	0.9
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Nebraska"	"31"	"2020 "	"2020"	15	1937552	Unreliable
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"New Jersey"	"34"	"2020 "	"2020"	87	8882371	1.0
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"New Mexico"	"35"	"2020 "	"2020"	11	2106319	Unreliable
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"New York"	"36"	"2020 "	"2020"	181	19336776	0.9
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"North Carolina"	"37"	"2020 "	"2020"	121	10600823	1.1
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Ohio"	"39"	"2020 "	"2020"	135	11693217	1.2
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Oklahoma"	"40"	"2020 "	"2020"	58	3980783	1.5
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Oregon"	"41"	"2020 "	"2020"	20	4241507	0.5
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Pennsylvania"	"42"	"2020 "	"2020"	235	12783254	1.8
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"South Carolina"	"45"	"2020 "	"2020"	68	5218040	1.3
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Tennessee"	"47"	"2020 "	"2020"	65	6886834	0.9
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Texas"	"48"	"2020 "	"2020"	228	29360759	0.8
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Utah"	"49"	"2020 "	"2020"	14	3249879	Unreliable
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Virginia"	"51"	"2020 "	"2020"	152	8590563	1.8
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Washington"	"53"	"2020 "	"2020"	47	7693612	0.6
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"West Virginia"	"54"	"2020 "	"2020"	25	1784787	1.4
	"Acute ischaemic heart disease, unspecified"	"I24.9"	"Wisconsin"	"55"	"2020 "	"2020"	44	5832655	0.8
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Alabama"	"01"	"2020 "	"2020"	1058	4921532	21.5
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Alaska"	"02"	"2020 "	"2020"	205	731158	28.0
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Arizona"	"04"	"2020 "	"2020"	1742	7421401	23.5
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Arkansas"	"05"	"2020 "	"2020"	406	3030522	13.4
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"California"	"06"	"2020 "	"2020"	8516	39368078	21.6
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Colorado"	"08"	"2020 "	"2020"	958	5807719	16.5
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Connecticut"	"09"	"2020 "	"2020"	1169	3557006	32.9
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Delaware"	"10"	"2020 "	"2020"	315	986809	31.9
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"District of Columbia"	"11"	"2020 "	"2020"	415	712816	58.2
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Florida"	"12"	"2020 "	"2020"	5559	21733312	25.6
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Georgia"	"13"	"2020 "	"2020"	888	10710017	8.3
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Hawaii"	"15"	"2020 "	"2020"	325	1407006	23.1
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Idaho"	"16"	"2020 "	"2020"	105	1826913	5.7
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Illinois"	"17"	"2020 "	"2020"	1071	12587530	8.5
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Indiana"	"18"	"2020 "	"2020"	679	6754953	10.1
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Iowa"	"19"	"2020 "	"2020"	1197	3163561	37.8
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Kansas"	"20"	"2020 "	"2020"	505	2913805	17.3
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Kentucky"	"21"	"2020 "	"2020"	662	4477251	14.8
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Louisiana"	"22"	"2020 "	"2020"	1610	4645318	34.7
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Maine"	"23"	"2020 "	"2020"	128	1350141	9.5
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Maryland"	"24"	"2020 "	"2020"	2359	6055802	39.0
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Massachusetts"	"25"	"2020 "	"2020"	1098	6893574	15.9
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Michigan"	"26"	"2020 "	"2020"	4436	9966555	44.5
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Minnesota"	"27"	"2020 "	"2020"	491	5657342	8.7
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Mississippi"	"28"	"2020 "	"2020"	248	2966786	8.4
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Missouri"	"29"	"2020 "	"2020"	1016	6151548	16.5
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Montana"	"30"	"2020 "	"2020"	646	1080577	59.8
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Nebraska"	"31"	"2020 "	"2020"	100	1937552	5.2
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Nevada"	"32"	"2020 "	"2020"	1778	3138259	56.7
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"New Hampshire"	"33"	"2020 "	"2020"	358	1366275	26.2
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"New Jersey"	"34"	"2020 "	"2020"	2171	8882371	24.4
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"New Mexico"	"35"	"2020 "	"2020"	1180	2106319	56.0
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"New York"	"36"	"2020 "	"2020"	7224	19336776	37.4
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"North Carolina"	"37"	"2020 "	"2020"	1749	10600823	16.5
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"North Dakota"	"38"	"2020 "	"2020"	123	765309	16.1
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Ohio"	"39"	"2020 "	"2020"	2886	11693217	24.7
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Oklahoma"	"40"	"2020 "	"2020"	2123	3980783	53.3
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Oregon"	"41"	"2020 "	"2020"	250	4241507	5.9
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Pennsylvania"	"42"	"2020 "	"2020"	3591	12783254	28.1
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Rhode Island"	"44"	"2020 "	"2020"	404	1057125	38.2
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"South Carolina"	"45"	"2020 "	"2020"	941	5218040	18.0
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"South Dakota"	"46"	"2020 "	"2020"	75	892717	8.4
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Tennessee"	"47"	"2020 "	"2020"	2155	6886834	31.3
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Texas"	"48"	"2020 "	"2020"	6922	29360759	23.6
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Utah"	"49"	"2020 "	"2020"	433	3249879	13.3
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Vermont"	"50"	"2020 "	"2020"	552	623347	88.6
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Virginia"	"51"	"2020 "	"2020"	1158	8590563	13.5
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Washington"	"53"	"2020 "	"2020"	1114	7693612	14.5
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"West Virginia"	"54"	"2020 "	"2020"	556	1784787	31.2
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Wisconsin"	"55"	"2020 "	"2020"	1350	5832655	23.1
	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Wyoming"	"56"	"2020 "	"2020"	128	582328	22.0
	"Atherosclerotic heart disease"	"I25.1"	"Alabama"	"01"	"2020 "	"2020"	1514	4921532	30.8
	"Atherosclerotic heart disease"	"I25.1"	"Alaska"	"02"	"2020 "	"2020"	169	731158	23.1
	"Atherosclerotic heart disease"	"I25.1"	"Arizona"	"04"	"2020 "	"2020"	4166	7421401	56.1
	"Atherosclerotic heart disease"	"I25.1"	"Arkansas"	"05"	"2020 "	"2020"	1523	3030522	50.3
	"Atherosclerotic heart disease"	"I25.1"	"California"	"06"	"2020 "	"2020"	18321	39368078	46.5
	"Atherosclerotic heart disease"	"I25.1"	"Colorado"	"08"	"2020 "	"2020"	1565	5807719	26.9
	"Atherosclerotic heart disease"	"I25.1"	"Connecticut"	"09"	"2020 "	"2020"	1608	3557006	45.2
	"Atherosclerotic heart disease"	"I25.1"	"Delaware"	"10"	"2020 "	"2020"	490	986809	49.7
	"Atherosclerotic heart disease"	"I25.1"	"District of Columbia"	"11"	"2020 "	"2020"	193	712816	27.1
	"Atherosclerotic heart disease"	"I25.1"	"Florida"	"12"	"2020 "	"2020"	15462	21733312	71.1
	"Atherosclerotic heart disease"	"I25.1"	"Georgia"	"13"	"2020 "	"2020"	3698	10710017	34.5
	"Atherosclerotic heart disease"	"I25.1"	"Hawaii"	"15"	"2020 "	"2020"	583	1407006	41.4
	"Atherosclerotic heart disease"	"I25.1"	"Idaho"	"16"	"2020 "	"2020"	613	1826913	33.6
	"Atherosclerotic heart disease"	"I25.1"	"Illinois"	"17"	"2020 "	"2020"	6190	12587530	49.2
	"Atherosclerotic heart disease"	"I25.1"	"Indiana"	"18"	"2020 "	"2020"	3644	6754953	53.9
	"Atherosclerotic heart disease"	"I25.1"	"Iowa"	"19"	"2020 "	"2020"	2065	3163561	65.3
	"Atherosclerotic heart disease"	"I25.1"	"Kansas"	"20"	"2020 "	"2020"	2049	2913805	70.3
	"Atherosclerotic heart disease"	"I25.1"	"Kentucky"	"21"	"2020 "	"2020"	1783	4477251	39.8
	"Atherosclerotic heart disease"	"I25.1"	"Louisiana"	"22"	"2020 "	"2020"	2123	4645318	45.7
	"Atherosclerotic heart disease"	"I25.1"	"Maine"	"23"	"2020 "	"2020"	894	1350141	66.2
	"Atherosclerotic heart disease"	"I25.1"	"Maryland"	"24"	"2020 "	"2020"	2448	6055802	40.4
	"Atherosclerotic heart disease"	"I25.1"	"Massachusetts"	"25"	"2020 "	"2020"	2676	6893574	38.8
	"Atherosclerotic heart disease"	"I25.1"	"Michigan"	"26"	"2020 "	"2020"	6740	9966555	67.6
	"Atherosclerotic heart disease"	"I25.1"	"Minnesota"	"27"	"2020 "	"2020"	2346	5657342	41.5
	"Atherosclerotic heart disease"	"I25.1"	"Mississippi"	"28"	"2020 "	"2020"	1404	2966786	47.3
	"Atherosclerotic heart disease"	"I25.1"	"Missouri"	"29"	"2020 "	"2020"	3593	6151548	58.4
	"Atherosclerotic heart disease"	"I25.1"	"Montana"	"30"	"2020 "	"2020"	429	1080577	39.7
	"Atherosclerotic heart disease"	"I25.1"	"Nebraska"	"31"	"2020 "	"2020"	900	1937552	46.5
	"Atherosclerotic heart disease"	"I25.1"	"Nevada"	"32"	"2020 "	"2020"	1269	3138259	40.4
